Plant_genus,Pollinator_genus,Total_interactions,Botanical_garden,Week,Sample
Buddleja,Volucella,1,Jena,32,6
Daucus,Anthidium,7,Jena,32,6
Daucus,Apis,237,Jena,32,6
Daucus,Bombus,368,Jena,32,6
Daucus,Cheilosia,27,Jena,32,6
Daucus,Colletes,6,Jena,32,6
Daucus,Cylindromyia,2,Jena,32,6
Daucus,Eristalis,2,Jena,32,6
Daucus,Halictus,1,Jena,32,6
Daucus,Hylaeus,92,Jena,32,6
Daucus,Lucilia,29,Jena,32,6
Daucus,Maniola,2,Jena,32,6
Daucus,Myathropa,2,Jena,32,6
Daucus,Phasia,1,Jena,32,6
Daucus,Pieris,4,Jena,32,6
Daucus,Scaeva,13,Jena,32,6
Daucus,Sphaerophoria,5,Jena,32,6
Daucus,Sphex,1,Jena,32,6
Daucus,Volucella,15,Jena,32,6
Eriocapitella,Anthidium,2,Jena,32,6
Eriocapitella,Apis,17,Jena,32,6
Eriocapitella,Bombus,23,Jena,32,6
Eriocapitella,Cheilosia,2,Jena,32,6
Eriocapitella,Hylaeus,8,Jena,32,6
Eriocapitella,Lasioglossum,1,Jena,32,6
Eriocapitella,Lucilia,1,Jena,32,6
Eriocapitella,Scaeva,3,Jena,32,6
Eriocapitella,Volucella,1,Jena,32,6
Fuchsia,Apis,11,Jena,32,6
Fuchsia,Bombus,16,Jena,32,6
Fuchsia,Cheilosia,1,Jena,32,6
Fuchsia,Hylaeus,5,Jena,32,6
Fuchsia,Lucilia,1,Jena,32,6
Fuchsia,Volucella,2,Jena,32,6
Galega,Apis,14,Jena,32,6
Galega,Bombus,12,Jena,32,6
Galega,Eristalis,2,Jena,32,6
Galega,Halictus,2,Jena,32,6
Galega,Hylaeus,4,Jena,32,6
Galega,Lucilia,3,Jena,32,6
Knautia,Anthidium,7,Jena,32,6
Knautia,Apis,224,Jena,32,6
Knautia,Bombus,342,Jena,32,6
Knautia,Cheilosia,24,Jena,32,6
Knautia,Colletes,4,Jena,32,6
Knautia,Cylindromyia,2,Jena,32,6
Knautia,Halictus,1,Jena,32,6
Knautia,Hylaeus,72,Jena,32,6
Knautia,Lucilia,33,Jena,32,6
Knautia,Myathropa,2,Jena,32,6
Knautia,Phasia,2,Jena,32,6
Knautia,Pieris,8,Jena,32,6
Knautia,Scaeva,7,Jena,32,6
Knautia,Sphaerophoria,9,Jena,32,6
Knautia,Sphex,2,Jena,32,6
Knautia,Volucella,14,Jena,32,6
Lactuca,Anthidium,4,Jena,32,6
Lactuca,Apis,95,Jena,32,6
Lactuca,Bombus,151,Jena,32,6
Lactuca,Cheilosia,7,Jena,32,6
Lactuca,Colletes,2,Jena,32,6
Lactuca,Cylindromyia,2,Jena,32,6
Lactuca,Eristalis,3,Jena,32,6
Lactuca,Halictus,2,Jena,32,6
Lactuca,Hylaeus,33,Jena,32,6
Lactuca,Lucilia,18,Jena,32,6
Lactuca,Myathropa,1,Jena,32,6
Lactuca,Pieris,1,Jena,32,6
Lactuca,Scaeva,7,Jena,32,6
Lactuca,Sphaerophoria,1,Jena,32,6
Lactuca,Vespa,1,Jena,32,6
Lactuca,Volucella,7,Jena,32,6
Lavandula,Anthidium,4,Jena,32,6
Lavandula,Apis,47,Jena,32,6
Lavandula,Bombus,59,Jena,32,6
Lavandula,Cheilosia,3,Jena,32,6
Lavandula,Hylaeus,15,Jena,32,6
Lavandula,Lucilia,7,Jena,32,6
Lavandula,Maniola,1,Jena,32,6
Lavandula,Pieris,1,Jena,32,6
Lavandula,Sphex,1,Jena,32,6
Lavandula,Volucella,2,Jena,32,6
Limonium,Anthidium,7,Jena,32,6
Limonium,Apis,169,Jena,32,6
Limonium,Bombus,276,Jena,32,6
Limonium,Cerceris,1,Jena,32,6
Limonium,Cheilosia,19,Jena,32,6
Limonium,Colletes,5,Jena,32,6
Limonium,Cylindromyia,3,Jena,32,6
Limonium,Eristalis,3,Jena,32,6
Limonium,Halictus,2,Jena,32,6
Limonium,Hylaeus,49,Jena,32,6
Limonium,Lucilia,25,Jena,32,6
Limonium,Maniola,2,Jena,32,6
Limonium,Melangyna,1,Jena,32,6
Limonium,Myathropa,2,Jena,32,6
Limonium,Phasia,3,Jena,32,6
Limonium,Pieris,6,Jena,32,6
Limonium,Scaeva,7,Jena,32,6
Limonium,Sphaerophoria,11,Jena,32,6
Limonium,Vespa,1,Jena,32,6
Limonium,Volucella,10,Jena,32,6
Linum,Anthidium,1,Jena,32,6
Linum,Apis,9,Jena,32,6
Linum,Bombus,17,Jena,32,6
Linum,Cheilosia,1,Jena,32,6
Linum,Cylindromyia,1,Jena,32,6
Linum,Hylaeus,5,Jena,32,6
Linum,Lucilia,1,Jena,32,6
Linum,Sphaerophoria,1,Jena,32,6
Medicago,Anthidium,3,Jena,32,6
Medicago,Apis,76,Jena,32,6
Medicago,Bombus,112,Jena,32,6
Medicago,Cheilosia,4,Jena,32,6
Medicago,Cylindromyia,1,Jena,32,6
Medicago,Eristalis,1,Jena,32,6
Medicago,Hylaeus,21,Jena,32,6
Medicago,Lucilia,10,Jena,32,6
Medicago,Maniola,2,Jena,32,6
Medicago,Pieris,2,Jena,32,6
Medicago,Scaeva,1,Jena,32,6
Medicago,Sphaerophoria,2,Jena,32,6
Medicago,Volucella,8,Jena,32,6
Origanum,Anthidium,1,Jena,32,6
Origanum,Apis,14,Jena,32,6
Origanum,Bombus,44,Jena,32,6
Origanum,Cheilosia,1,Jena,32,6
Origanum,Colletes,1,Jena,32,6
Origanum,Hylaeus,13,Jena,32,6
Origanum,Lucilia,2,Jena,32,6
Origanum,Pieris,1,Jena,32,6
Origanum,Scaeva,2,Jena,32,6
Origanum,Sphaerophoria,1,Jena,32,6
Satureja,Anthidium,3,Jena,32,6
Satureja,Apis,107,Jena,32,6
Satureja,Bombus,203,Jena,32,6
Satureja,Cheilosia,15,Jena,32,6
Satureja,Colletes,1,Jena,32,6
Satureja,Halictus,2,Jena,32,6
Satureja,Hylaeus,31,Jena,32,6
Satureja,Lucilia,19,Jena,32,6
Satureja,Maniola,3,Jena,32,6
Satureja,Myathropa,2,Jena,32,6
Satureja,Pieris,3,Jena,32,6
Satureja,Scaeva,4,Jena,32,6
Satureja,Sphaerophoria,6,Jena,32,6
Satureja,Sphex,1,Jena,32,6
Satureja,Volucella,5,Jena,32,6
Solidago,Anthidium,4,Jena,32,6
Solidago,Apis,138,Jena,32,6
Solidago,Bombus,177,Jena,32,6
Solidago,Cheilosia,14,Jena,32,6
Solidago,Colletes,3,Jena,32,6
Solidago,Cylindromyia,3,Jena,32,6
Solidago,Eristalis,3,Jena,32,6
Solidago,Halictus,1,Jena,32,6
Solidago,Hylaeus,43,Jena,32,6
Solidago,Lucilia,14,Jena,32,6
Solidago,Maniola,2,Jena,32,6
Solidago,Myathropa,2,Jena,32,6
Solidago,Pieris,3,Jena,32,6
Solidago,Scaeva,6,Jena,32,6
Solidago,Sphaerophoria,4,Jena,32,6
Solidago,Vespa,1,Jena,32,6
Solidago,Volucella,10,Jena,32,6
Tilia,Apis,81,Jena,32,6
Tilia,Bombus,141,Jena,32,6
Tilia,Carpocoris,1,Jena,32,6
Tilia,Cheilosia,7,Jena,32,6
Tilia,Colletes,2,Jena,32,6
Tilia,Cylindromyia,3,Jena,32,6
Tilia,Eristalis,2,Jena,32,6
Tilia,Hylaeus,31,Jena,32,6
Tilia,Lucilia,10,Jena,32,6
Tilia,Myathropa,2,Jena,32,6
Tilia,Pieris,3,Jena,32,6
Tilia,Scaeva,3,Jena,32,6
Tilia,Sphex,2,Jena,32,6
Tilia,Vespa,2,Jena,32,6
Tilia,Volucella,6,Jena,32,6
Tripleurospermum,Apis,3,Jena,32,6
Tripleurospermum,Bombus,11,Jena,32,6
Tripleurospermum,Hylaeus,2,Jena,32,6
Tripleurospermum,Lucilia,1,Jena,32,6
Tripleurospermum,Scaeva,1,Jena,32,6
Tripleurospermum,Volucella,1,Jena,32,6
Achillea,Anthidium,1,Jena,32,7
Achillea,Apis,28,Jena,32,7
Achillea,Bombus,61,Jena,32,7
Achillea,Cheilosia,5,Jena,32,7
Achillea,Episyrphus,1,Jena,32,7
Achillea,Eristalis,1,Jena,32,7
Achillea,Hylaeus,17,Jena,32,7
Achillea,Lucilia,3,Jena,32,7
Achillea,Pieris,3,Jena,32,7
Achillea,Sphaerophoria,1,Jena,32,7
Achillea,Volucella,3,Jena,32,7
Buddleja,Anthidium,1,Jena,32,7
Buddleja,Apis,13,Jena,32,7
Buddleja,Bombus,22,Jena,32,7
Buddleja,Cheilosia,5,Jena,32,7
Buddleja,Hylaeus,4,Jena,32,7
Buddleja,Lucilia,1,Jena,32,7
Buddleja,Volucella,1,Jena,32,7
Daucus,Anthidium,7,Jena,32,7
Daucus,Apis,237,Jena,32,7
Daucus,Bombus,368,Jena,32,7
Daucus,Cheilosia,27,Jena,32,7
Daucus,Colletes,6,Jena,32,7
Daucus,Cylindromyia,2,Jena,32,7
Daucus,Eristalis,2,Jena,32,7
Daucus,Halictus,1,Jena,32,7
Daucus,Hylaeus,92,Jena,32,7
Daucus,Lucilia,29,Jena,32,7
Daucus,Maniola,2,Jena,32,7
Daucus,Myathropa,2,Jena,32,7
Daucus,Phasia,1,Jena,32,7
Daucus,Pieris,4,Jena,32,7
Daucus,Scaeva,13,Jena,32,7
Daucus,Sphaerophoria,5,Jena,32,7
Daucus,Sphex,1,Jena,32,7
Daucus,Volucella,15,Jena,32,7
Eriocapitella,Anthidium,2,Jena,32,7
Eriocapitella,Apis,17,Jena,32,7
Eriocapitella,Bombus,23,Jena,32,7
Eriocapitella,Cheilosia,2,Jena,32,7
Eriocapitella,Hylaeus,8,Jena,32,7
Eriocapitella,Lasioglossum,1,Jena,32,7
Eriocapitella,Lucilia,1,Jena,32,7
Eriocapitella,Scaeva,3,Jena,32,7
Eriocapitella,Volucella,1,Jena,32,7
Fuchsia,Apis,11,Jena,32,7
Fuchsia,Bombus,16,Jena,32,7
Fuchsia,Cheilosia,1,Jena,32,7
Fuchsia,Hylaeus,5,Jena,32,7
Fuchsia,Lucilia,1,Jena,32,7
Fuchsia,Volucella,2,Jena,32,7
Galega,Apis,14,Jena,32,7
Galega,Bombus,12,Jena,32,7
Galega,Eristalis,2,Jena,32,7
Galega,Halictus,2,Jena,32,7
Galega,Hylaeus,4,Jena,32,7
Galega,Lucilia,3,Jena,32,7
Knautia,Anthidium,7,Jena,32,7
Knautia,Apis,224,Jena,32,7
Knautia,Bombus,342,Jena,32,7
Knautia,Cheilosia,24,Jena,32,7
Knautia,Colletes,4,Jena,32,7
Knautia,Cylindromyia,2,Jena,32,7
Knautia,Halictus,1,Jena,32,7
Knautia,Hylaeus,72,Jena,32,7
Knautia,Lucilia,33,Jena,32,7
Knautia,Myathropa,2,Jena,32,7
Knautia,Phasia,2,Jena,32,7
Knautia,Pieris,8,Jena,32,7
Knautia,Scaeva,7,Jena,32,7
Knautia,Sphaerophoria,9,Jena,32,7
Knautia,Sphex,2,Jena,32,7
Knautia,Volucella,14,Jena,32,7
Lactuca,Anthidium,4,Jena,32,7
Lactuca,Apis,95,Jena,32,7
Lactuca,Bombus,151,Jena,32,7
Lactuca,Cheilosia,7,Jena,32,7
Lactuca,Colletes,2,Jena,32,7
Lactuca,Cylindromyia,2,Jena,32,7
Lactuca,Eristalis,3,Jena,32,7
Lactuca,Halictus,2,Jena,32,7
Lactuca,Hylaeus,33,Jena,32,7
Lactuca,Lucilia,18,Jena,32,7
Lactuca,Myathropa,1,Jena,32,7
Lactuca,Pieris,1,Jena,32,7
Lactuca,Scaeva,7,Jena,32,7
Lactuca,Sphaerophoria,1,Jena,32,7
Lactuca,Vespa,1,Jena,32,7
Lactuca,Volucella,7,Jena,32,7
Lavandula,Anthidium,4,Jena,32,7
Lavandula,Apis,47,Jena,32,7
Lavandula,Bombus,59,Jena,32,7
Lavandula,Cheilosia,3,Jena,32,7
Lavandula,Hylaeus,15,Jena,32,7
Lavandula,Lucilia,7,Jena,32,7
Lavandula,Maniola,1,Jena,32,7
Lavandula,Pieris,1,Jena,32,7
Lavandula,Sphex,1,Jena,32,7
Lavandula,Volucella,2,Jena,32,7
Limonium,Anthidium,7,Jena,32,7
Limonium,Apis,169,Jena,32,7
Limonium,Bombus,276,Jena,32,7
Limonium,Cerceris,1,Jena,32,7
Limonium,Cheilosia,19,Jena,32,7
Limonium,Colletes,5,Jena,32,7
Limonium,Cylindromyia,3,Jena,32,7
Limonium,Eristalis,3,Jena,32,7
Limonium,Halictus,2,Jena,32,7
Limonium,Hylaeus,49,Jena,32,7
Limonium,Lucilia,25,Jena,32,7
Limonium,Maniola,2,Jena,32,7
Limonium,Melangyna,1,Jena,32,7
Limonium,Myathropa,2,Jena,32,7
Limonium,Phasia,3,Jena,32,7
Limonium,Pieris,6,Jena,32,7
Limonium,Scaeva,7,Jena,32,7
Limonium,Sphaerophoria,11,Jena,32,7
Limonium,Vespa,1,Jena,32,7
Limonium,Volucella,10,Jena,32,7
Linum,Anthidium,1,Jena,32,7
Linum,Apis,9,Jena,32,7
Linum,Bombus,17,Jena,32,7
Linum,Cheilosia,1,Jena,32,7
Linum,Cylindromyia,1,Jena,32,7
Linum,Hylaeus,5,Jena,32,7
Linum,Lucilia,1,Jena,32,7
Linum,Sphaerophoria,1,Jena,32,7
Medicago,Anthidium,3,Jena,32,7
Medicago,Apis,76,Jena,32,7
Medicago,Bombus,112,Jena,32,7
Medicago,Cheilosia,4,Jena,32,7
Medicago,Cylindromyia,1,Jena,32,7
Medicago,Eristalis,1,Jena,32,7
Medicago,Hylaeus,21,Jena,32,7
Medicago,Lucilia,10,Jena,32,7
Medicago,Maniola,2,Jena,32,7
Medicago,Pieris,2,Jena,32,7
Medicago,Scaeva,1,Jena,32,7
Medicago,Sphaerophoria,2,Jena,32,7
Medicago,Volucella,8,Jena,32,7
Origanum,Anthidium,1,Jena,32,7
Origanum,Apis,14,Jena,32,7
Origanum,Bombus,44,Jena,32,7
Origanum,Cheilosia,1,Jena,32,7
Origanum,Colletes,1,Jena,32,7
Origanum,Hylaeus,13,Jena,32,7
Origanum,Lucilia,2,Jena,32,7
Origanum,Pieris,1,Jena,32,7
Origanum,Scaeva,2,Jena,32,7
Origanum,Sphaerophoria,1,Jena,32,7
Satureja,Anthidium,3,Jena,32,7
Satureja,Apis,107,Jena,32,7
Satureja,Bombus,203,Jena,32,7
Satureja,Cheilosia,15,Jena,32,7
Satureja,Colletes,1,Jena,32,7
Satureja,Halictus,2,Jena,32,7
Satureja,Hylaeus,31,Jena,32,7
Satureja,Lucilia,19,Jena,32,7
Satureja,Maniola,3,Jena,32,7
Satureja,Myathropa,2,Jena,32,7
Satureja,Pieris,3,Jena,32,7
Satureja,Scaeva,4,Jena,32,7
Satureja,Sphaerophoria,6,Jena,32,7
Satureja,Sphex,1,Jena,32,7
Satureja,Volucella,5,Jena,32,7
Solidago,Anthidium,4,Jena,32,7
Solidago,Apis,138,Jena,32,7
Solidago,Bombus,177,Jena,32,7
Solidago,Cheilosia,14,Jena,32,7
Solidago,Colletes,3,Jena,32,7
Solidago,Cylindromyia,3,Jena,32,7
Solidago,Eristalis,3,Jena,32,7
Solidago,Halictus,1,Jena,32,7
Solidago,Hylaeus,43,Jena,32,7
Solidago,Lucilia,14,Jena,32,7
Solidago,Maniola,2,Jena,32,7
Solidago,Myathropa,2,Jena,32,7
Solidago,Pieris,3,Jena,32,7
Solidago,Scaeva,6,Jena,32,7
Solidago,Sphaerophoria,4,Jena,32,7
Solidago,Vespa,1,Jena,32,7
Solidago,Volucella,10,Jena,32,7
Tilia,Apis,81,Jena,32,7
Tilia,Bombus,141,Jena,32,7
Tilia,Carpocoris,1,Jena,32,7
Tilia,Cheilosia,7,Jena,32,7
Tilia,Colletes,2,Jena,32,7
Tilia,Cylindromyia,3,Jena,32,7
Tilia,Eristalis,2,Jena,32,7
Tilia,Hylaeus,31,Jena,32,7
Tilia,Lucilia,10,Jena,32,7
Tilia,Myathropa,2,Jena,32,7
Tilia,Pieris,3,Jena,32,7
Tilia,Scaeva,3,Jena,32,7
Tilia,Sphex,2,Jena,32,7
Tilia,Vespa,2,Jena,32,7
Tilia,Volucella,6,Jena,32,7
Tripleurospermum,Apis,3,Jena,32,7
Tripleurospermum,Bombus,11,Jena,32,7
Tripleurospermum,Hylaeus,2,Jena,32,7
Tripleurospermum,Lucilia,1,Jena,32,7
Tripleurospermum,Scaeva,1,Jena,32,7
Tripleurospermum,Volucella,1,Jena,32,7
Achillea,Anthidium,1,Jena,32,8
Achillea,Apis,28,Jena,32,8
Achillea,Bombus,61,Jena,32,8
Achillea,Cheilosia,5,Jena,32,8
Achillea,Episyrphus,1,Jena,32,8
Achillea,Eristalis,1,Jena,32,8
Achillea,Hylaeus,17,Jena,32,8
Achillea,Lucilia,3,Jena,32,8
Achillea,Pieris,3,Jena,32,8
Achillea,Sphaerophoria,1,Jena,32,8
Achillea,Volucella,3,Jena,32,8
Buddleja,Anthidium,1,Jena,32,8
Buddleja,Apis,13,Jena,32,8
Buddleja,Bombus,22,Jena,32,8
Buddleja,Cheilosia,5,Jena,32,8
Buddleja,Hylaeus,4,Jena,32,8
Buddleja,Lucilia,1,Jena,32,8
Buddleja,Volucella,1,Jena,32,8
Daucus,Anthidium,7,Jena,32,8
Daucus,Apis,237,Jena,32,8
Daucus,Bombus,368,Jena,32,8
Daucus,Cheilosia,27,Jena,32,8
Daucus,Colletes,6,Jena,32,8
Daucus,Cylindromyia,2,Jena,32,8
Daucus,Eristalis,2,Jena,32,8
Daucus,Halictus,1,Jena,32,8
Daucus,Hylaeus,92,Jena,32,8
Daucus,Lucilia,29,Jena,32,8
Daucus,Maniola,2,Jena,32,8
Daucus,Myathropa,2,Jena,32,8
Daucus,Phasia,1,Jena,32,8
Daucus,Pieris,4,Jena,32,8
Daucus,Scaeva,13,Jena,32,8
Daucus,Sphaerophoria,5,Jena,32,8
Daucus,Sphex,1,Jena,32,8
Daucus,Volucella,15,Jena,32,8
Eriocapitella,Anthidium,2,Jena,32,8
Eriocapitella,Apis,17,Jena,32,8
Eriocapitella,Bombus,23,Jena,32,8
Eriocapitella,Cheilosia,2,Jena,32,8
Eriocapitella,Hylaeus,8,Jena,32,8
Eriocapitella,Lasioglossum,1,Jena,32,8
Eriocapitella,Lucilia,1,Jena,32,8
Eriocapitella,Scaeva,3,Jena,32,8
Eriocapitella,Volucella,1,Jena,32,8
Fuchsia,Apis,11,Jena,32,8
Fuchsia,Bombus,16,Jena,32,8
Fuchsia,Cheilosia,1,Jena,32,8
Fuchsia,Hylaeus,5,Jena,32,8
Fuchsia,Lucilia,1,Jena,32,8
Fuchsia,Volucella,2,Jena,32,8
Galega,Apis,14,Jena,32,8
Galega,Bombus,12,Jena,32,8
Galega,Eristalis,2,Jena,32,8
Galega,Halictus,2,Jena,32,8
Galega,Hylaeus,4,Jena,32,8
Galega,Lucilia,3,Jena,32,8
Knautia,Anthidium,7,Jena,32,8
Knautia,Apis,224,Jena,32,8
Knautia,Bombus,342,Jena,32,8
Knautia,Cheilosia,24,Jena,32,8
Knautia,Colletes,4,Jena,32,8
Knautia,Cylindromyia,2,Jena,32,8
Knautia,Halictus,1,Jena,32,8
Knautia,Hylaeus,72,Jena,32,8
Knautia,Lucilia,33,Jena,32,8
Knautia,Myathropa,2,Jena,32,8
Knautia,Phasia,2,Jena,32,8
Knautia,Pieris,8,Jena,32,8
Knautia,Scaeva,7,Jena,32,8
Knautia,Sphaerophoria,9,Jena,32,8
Knautia,Sphex,2,Jena,32,8
Knautia,Volucella,14,Jena,32,8
Lactuca,Anthidium,4,Jena,32,8
Lactuca,Apis,95,Jena,32,8
Lactuca,Bombus,151,Jena,32,8
Lactuca,Cheilosia,7,Jena,32,8
Lactuca,Colletes,2,Jena,32,8
Lactuca,Cylindromyia,2,Jena,32,8
Lactuca,Eristalis,3,Jena,32,8
Lactuca,Halictus,2,Jena,32,8
Lactuca,Hylaeus,33,Jena,32,8
Lactuca,Lucilia,18,Jena,32,8
Lactuca,Myathropa,1,Jena,32,8
Lactuca,Pieris,1,Jena,32,8
Lactuca,Scaeva,7,Jena,32,8
Lactuca,Sphaerophoria,1,Jena,32,8
Lactuca,Vespa,1,Jena,32,8
Lactuca,Volucella,7,Jena,32,8
Lavandula,Anthidium,4,Jena,32,8
Lavandula,Apis,47,Jena,32,8
Lavandula,Bombus,59,Jena,32,8
Lavandula,Cheilosia,3,Jena,32,8
Lavandula,Hylaeus,15,Jena,32,8
Lavandula,Lucilia,7,Jena,32,8
Lavandula,Maniola,1,Jena,32,8
Lavandula,Pieris,1,Jena,32,8
Lavandula,Sphex,1,Jena,32,8
Lavandula,Volucella,2,Jena,32,8
Limonium,Anthidium,7,Jena,32,8
Limonium,Apis,169,Jena,32,8
Limonium,Bombus,276,Jena,32,8
Limonium,Cerceris,1,Jena,32,8
Limonium,Cheilosia,19,Jena,32,8
Limonium,Colletes,5,Jena,32,8
Limonium,Cylindromyia,3,Jena,32,8
Limonium,Eristalis,3,Jena,32,8
Limonium,Halictus,2,Jena,32,8
Limonium,Hylaeus,49,Jena,32,8
Limonium,Lucilia,25,Jena,32,8
Limonium,Maniola,2,Jena,32,8
Limonium,Melangyna,1,Jena,32,8
Limonium,Myathropa,2,Jena,32,8
Limonium,Phasia,3,Jena,32,8
Limonium,Pieris,6,Jena,32,8
Limonium,Scaeva,7,Jena,32,8
Limonium,Sphaerophoria,11,Jena,32,8
Limonium,Vespa,1,Jena,32,8
Limonium,Volucella,10,Jena,32,8
Linum,Anthidium,1,Jena,32,8
Linum,Apis,9,Jena,32,8
Linum,Bombus,17,Jena,32,8
Linum,Cheilosia,1,Jena,32,8
Linum,Cylindromyia,1,Jena,32,8
Linum,Hylaeus,5,Jena,32,8
Linum,Lucilia,1,Jena,32,8
Linum,Sphaerophoria,1,Jena,32,8
Medicago,Anthidium,3,Jena,32,8
Medicago,Apis,76,Jena,32,8
Medicago,Bombus,112,Jena,32,8
Medicago,Cheilosia,4,Jena,32,8
Medicago,Cylindromyia,1,Jena,32,8
Medicago,Eristalis,1,Jena,32,8
Medicago,Hylaeus,21,Jena,32,8
Medicago,Lucilia,10,Jena,32,8
Medicago,Maniola,2,Jena,32,8
Medicago,Pieris,2,Jena,32,8
Medicago,Scaeva,1,Jena,32,8
Medicago,Sphaerophoria,2,Jena,32,8
Medicago,Volucella,8,Jena,32,8
Origanum,Anthidium,1,Jena,32,8
Origanum,Apis,14,Jena,32,8
Origanum,Bombus,44,Jena,32,8
Origanum,Cheilosia,1,Jena,32,8
Origanum,Colletes,1,Jena,32,8
Origanum,Hylaeus,13,Jena,32,8
Origanum,Lucilia,2,Jena,32,8
Origanum,Pieris,1,Jena,32,8
Origanum,Scaeva,2,Jena,32,8
Origanum,Sphaerophoria,1,Jena,32,8
Satureja,Anthidium,3,Jena,32,8
Satureja,Apis,107,Jena,32,8
Satureja,Bombus,203,Jena,32,8
Satureja,Cheilosia,15,Jena,32,8
Satureja,Colletes,1,Jena,32,8
Satureja,Halictus,2,Jena,32,8
Satureja,Hylaeus,31,Jena,32,8
Satureja,Lucilia,19,Jena,32,8
Satureja,Maniola,3,Jena,32,8
Satureja,Myathropa,2,Jena,32,8
Satureja,Pieris,3,Jena,32,8
Satureja,Scaeva,4,Jena,32,8
Satureja,Sphaerophoria,6,Jena,32,8
Satureja,Sphex,1,Jena,32,8
Satureja,Volucella,5,Jena,32,8
Solidago,Anthidium,4,Jena,32,8
Solidago,Apis,138,Jena,32,8
Solidago,Bombus,177,Jena,32,8
Solidago,Cheilosia,14,Jena,32,8
Solidago,Colletes,3,Jena,32,8
Solidago,Cylindromyia,3,Jena,32,8
Solidago,Eristalis,3,Jena,32,8
Solidago,Halictus,1,Jena,32,8
Solidago,Hylaeus,43,Jena,32,8
Solidago,Lucilia,14,Jena,32,8
Solidago,Maniola,2,Jena,32,8
Solidago,Myathropa,2,Jena,32,8
Solidago,Pieris,3,Jena,32,8
Solidago,Scaeva,6,Jena,32,8
Solidago,Sphaerophoria,4,Jena,32,8
Solidago,Vespa,1,Jena,32,8
Solidago,Volucella,10,Jena,32,8
Tilia,Apis,81,Jena,32,8
Tilia,Bombus,141,Jena,32,8
Tilia,Carpocoris,1,Jena,32,8
Tilia,Cheilosia,7,Jena,32,8
Tilia,Colletes,2,Jena,32,8
Tilia,Cylindromyia,3,Jena,32,8
Tilia,Eristalis,2,Jena,32,8
Tilia,Hylaeus,31,Jena,32,8
Tilia,Lucilia,10,Jena,32,8
Tilia,Myathropa,2,Jena,32,8
Tilia,Pieris,3,Jena,32,8
Tilia,Scaeva,3,Jena,32,8
Tilia,Sphex,2,Jena,32,8
Tilia,Vespa,2,Jena,32,8
Tilia,Volucella,6,Jena,32,8
Tripleurospermum,Apis,3,Jena,32,8
Tripleurospermum,Bombus,11,Jena,32,8
Tripleurospermum,Hylaeus,2,Jena,32,8
Tripleurospermum,Lucilia,1,Jena,32,8
Tripleurospermum,Scaeva,1,Jena,32,8
Tripleurospermum,Volucella,1,Jena,32,8
Achillea,Anthidium,1,Jena,32,9
Achillea,Apis,28,Jena,32,9
Achillea,Bombus,61,Jena,32,9
Achillea,Cheilosia,5,Jena,32,9
Achillea,Episyrphus,1,Jena,32,9
Achillea,Eristalis,1,Jena,32,9
Achillea,Hylaeus,17,Jena,32,9
Achillea,Lucilia,3,Jena,32,9
Achillea,Pieris,3,Jena,32,9
Achillea,Sphaerophoria,1,Jena,32,9
Achillea,Volucella,3,Jena,32,9
Buddleja,Anthidium,1,Jena,32,9
Buddleja,Apis,13,Jena,32,9
Buddleja,Bombus,22,Jena,32,9
Buddleja,Cheilosia,5,Jena,32,9
Buddleja,Hylaeus,4,Jena,32,9
Buddleja,Lucilia,1,Jena,32,9
Buddleja,Volucella,1,Jena,32,9
Daucus,Anthidium,7,Jena,32,9
Daucus,Apis,237,Jena,32,9
Daucus,Bombus,368,Jena,32,9
Daucus,Cheilosia,27,Jena,32,9
Daucus,Colletes,6,Jena,32,9
Daucus,Cylindromyia,2,Jena,32,9
Daucus,Eristalis,2,Jena,32,9
Daucus,Halictus,1,Jena,32,9
Daucus,Hylaeus,92,Jena,32,9
Daucus,Lucilia,29,Jena,32,9
Daucus,Maniola,2,Jena,32,9
Daucus,Myathropa,2,Jena,32,9
Daucus,Phasia,1,Jena,32,9
Daucus,Pieris,4,Jena,32,9
Daucus,Scaeva,13,Jena,32,9
Daucus,Sphaerophoria,5,Jena,32,9
Daucus,Sphex,1,Jena,32,9
Daucus,Volucella,15,Jena,32,9
Eriocapitella,Anthidium,2,Jena,32,9
Eriocapitella,Apis,17,Jena,32,9
Eriocapitella,Bombus,23,Jena,32,9
Eriocapitella,Cheilosia,2,Jena,32,9
Eriocapitella,Hylaeus,8,Jena,32,9
Eriocapitella,Lasioglossum,1,Jena,32,9
Eriocapitella,Lucilia,1,Jena,32,9
Eriocapitella,Scaeva,3,Jena,32,9
Eriocapitella,Volucella,1,Jena,32,9
Fuchsia,Apis,11,Jena,32,9
Fuchsia,Bombus,16,Jena,32,9
Fuchsia,Cheilosia,1,Jena,32,9
Fuchsia,Hylaeus,5,Jena,32,9
Fuchsia,Lucilia,1,Jena,32,9
Fuchsia,Volucella,2,Jena,32,9
Galega,Apis,14,Jena,32,9
Galega,Bombus,12,Jena,32,9
Galega,Eristalis,2,Jena,32,9
Galega,Halictus,2,Jena,32,9
Galega,Hylaeus,4,Jena,32,9
Galega,Lucilia,3,Jena,32,9
Knautia,Anthidium,7,Jena,32,9
Knautia,Apis,224,Jena,32,9
Knautia,Bombus,342,Jena,32,9
Knautia,Cheilosia,24,Jena,32,9
Knautia,Colletes,4,Jena,32,9
Knautia,Cylindromyia,2,Jena,32,9
